Date,open,high,low,close
21//2017:00:00,1282.23,1282.65,1282.0,1282.54
21//2017:00:00,1282.53,1282.64,1282.29,1282.41
21//2017:00:00,1282.41,1282.46,1281.99,1282.03
21//2017:00:00,1282.04,1282.04,1281.74,1281.77
21//2017:00:00,1281.76,1281.89,1281.05,1281.28
21//2017:00:00,1281.27,1281.46,1281.14,1281.36
21//2017:00:00,1281.37,1281.47,1281.24,1281.44
21//2017:00:00,1281.45,1281.57,1281.04,1281.16
21//2017:00:00,1281.17,1281.28,1280.96,1281.08
21//2017:00:00,1281.08,1281.57,1281.08,1281.57
21//2017:00:00,1281.58,1281.61,1281.11,1281.26
21//2017:00:00,1281.25,1281.46,1281.24,1281.38
21//2017:00:00,1281.38,1281.56,1281.27,1281.36
21//2017:00:00,1281.36,1281.37,1281.01,1281.07
21//2017:00:00,1281.07,1281.41,1281.06,1281.27
21//2017:00:00,1281.28,1281.28,1281.16,1281.28
21//2017:00:00,1281.28,1281.28,1280.6,1280.77
21//2017:00:00,1280.77,1280.78,1280.42,1280.56
21//2017:00:00,1280.57,1280.77,1279.87,1280.06
21//2017:00:00,1280.05,1280.13,1279.66,1279.73
21//2017:00:00,1279.72,1280.03,1279.65,1279.83
21//2017:00:00,1279.83,1280.05,1279.63,1279.65
21//2017:00:00,1279.65,1279.75,1279.33,1279.47
21//2017:00:00,1279.47,1279.67,1279.34,1279.57
21//2017:00:00,1279.57,1279.9,1279.47,1279.88
21//2017:00:00,1279.87,1279.99,1279.84,1279.97
21//2017:00:00,1279.97,1280.09,1279.85,1280.07
21//2017:00:00,1280.08,1280.35,1279.99,1280.27
21//2017:00:00,1280.28,1280.35,1279.67,1279.79
21//2017:00:00,1279.79,1280.01,1279.76,1279.91
21//2017:00:00,1279.91,1279.95,1279.61,1279.68
21//2017:00:00,1279.66,1280.06,1279.66,1279.91
21//2017:00:00,1279.89,1280.14,1279.85,1280.1
21//2017:00:00,1280.11,1280.13,1280.0,1280.1
21//2017:00:00,1280.11,1280.2,1280.0,1280.19
21//2017:00:00,1280.18,1280.57,1280.11,1280.54
21//2017:00:00,1280.55,1280.59,1280.25,1280.29
21//2017:00:00,1280.29,1280.44,1280.26,1280.43
21//2017:00:00,1280.43,1281.04,1280.43,1280.68
21//2017:00:00,1280.65,1281.01,1280.47,1280.8
21//2017:00:00,1280.79,1280.84,1280.62,1280.81
21//2017:00:00,1280.8,1281.1,1280.42,1280.42
21//2017:00:00,1280.42,1281.11,1280.33,1280.88
21//2017:00:00,1280.88,1281.0,1280.82,1280.93
21//2017:00:00,1280.92,1281.02,1280.43,1280.44
21//2017:00:00,1280.45,1280.68,1280.45,1280.64
22//2017:00:00,1280.65,1280.65,1280.46,1280.62
22//2017:00:00,1280.59,1280.92,1280.58,1280.89
22//2017:00:00,1280.91,1280.91,1280.77,1280.81
22//2017:00:00,1280.8,1281.24,1280.8,1280.91
22//2017:00:00,1280.9,1280.97,1280.71,1280.9
22//2017:00:00,1280.91,1281.24,1280.88,1281.11
22//2017:00:00,1281.13,1281.57,1281.09,1281.48
22//2017:00:00,1281.49,1282.0,1281.46,1281.94
22//2017:00:00,1281.93,1282.21,1281.89,1281.94
22//2017:00:00,1281.92,1282.07,1281.64,1281.68
22//2017:00:00,1281.67,1281.97,1281.64,1281.97
22//2017:00:00,1281.95,1281.95,1281.79,1281.9
22//2017:00:00,1281.9,1281.9,1281.66,1281.78
22//2017:00:00,1281.77,1282.28,1281.77,1282.28
22//2017:00:00,1282.28,1283.56,1282.24,1283.13
22//2017:00:00,1283.13,1283.16,1282.6,1282.63
22//2017:00:00,1282.63,1282.96,1282.5,1282.93
22//2017:00:00,1282.94,1283.06,1282.75,1282.96
22//2017:00:00,1282.96,1283.72,1282.93,1283.45
22//2017:00:00,1283.44,1283.56,1282.9,1283.01
22//2017:00:00,1283.0,1283.35,1282.9,1283.32
22//2017:00:00,1283.32,1283.42,1282.93,1283.04
22//2017:00:00,1283.03,1283.04,1282.75,1282.81
22//2017:00:00,1282.82,1282.94,1282.66,1282.92
22//2017:00:00,1282.93,1282.93,1282.04,1282.34
22//2017:00:00,1282.34,1282.84,1282.34,1282.54
22//2017:00:00,1282.54,1283.0,1282.54,1282.74
22//2017:00:00,1282.75,1282.85,1282.54,1282.75
22//2017:00:00,1282.75,1283.71,1282.74,1283.64
22//2017:00:00,1283.63,1283.63,1283.05,1283.16
22//2017:00:00,1283.15,1283.66,1282.93,1283.56
22//2017:00:00,1283.56,1283.62,1283.01,1283.44
22//2017:00:00,1283.44,1283.73,1283.19,1283.54
22//2017:00:00,1283.53,1284.44,1283.39,1284.0
22//2017:00:00,1284.0,1284.78,1283.8,1283.87
22//2017:00:00,1283.87,1284.45,1283.63,1283.65
22//2017:00:00,1283.65,1284.28,1283.58,1283.97
22//2017:00:00,1283.97,1284.26,1283.53,1283.76
22//2017:00:00,1283.76,1283.95,1283.26,1283.26
22//2017:00:00,1283.26,1283.66,1283.24,1283.44
22//2017:00:00,1283.44,1283.87,1283.33,1283.76
22//2017:00:00,1283.76,1283.86,1283.26,1283.35
22//2017:00:00,1283.36,1283.56,1283.26,1283.46
22//2017:00:00,1283.46,1286.8,1283.36,1285.33
22//2017:00:00,1285.33,1285.5,1284.53,1285.18
22//2017:00:00,1285.19,1285.33,1284.83,1285.11
22//2017:00:00,1285.1,1285.86,1285.05,1285.12
22//2017:00:00,1285.12,1285.85,1285.06,1285.26
22//2017:00:00,1285.27,1285.6,1285.07,1285.44
22//2017:00:00,1285.45,1285.46,1284.86,1284.94
22//2017:00:00,1284.93,1285.26,1284.87,1285.24
22//2017:00:00,1285.25,1285.35,1284.74,1284.74
22//2017:00:00,1284.74,1284.84,1284.28,1284.39
22//2017:00:00,1284.39,1284.73,1284.26,1284.47
22//2017:00:00,1284.46,1284.66,1284.18,1284.54
22//2017:00:00,1284.55,1284.66,1283.97,1284.04
22//2017:00:00,1284.04,1284.27,1283.5,1283.67
22//2017:00:00,1283.67,1283.67,1282.47,1282.7
22//2017:00:00,1282.71,1283.3,1282.67,1283.17
22//2017:00:00,1283.18,1283.49,1282.96,1283.43
22//2017:00:00,1283.43,1283.64,1283.19,1283.19
22//2017:00:00,1283.17,1283.37,1282.89,1283.28
22//2017:00:00,1283.28,1283.56,1283.18,1283.55
22//2017:00:00,1283.56,1283.65,1283.01,1283.18
22//2017:00:00,1283.19,1283.38,1283.09,1283.16
22//2017:00:00,1283.16,1283.33,1282.88,1283.0
22//2017:00:00,1283.0,1284.27,1282.99,1284.12
22//2017:00:00,1284.12,1284.34,1284.09,1284.13
22//2017:00:00,1284.14,1284.32,1284.1,1284.31
22//2017:00:00,1284.31,1284.62,1284.03,1284.11
22//2017:00:00,1284.11,1284.27,1283.97,1284.23
22//2017:00:00,1284.24,1284.53,1284.19,1284.24
22//2017:00:00,1284.23,1284.57,1284.09,1284.23
22//2017:00:00,1284.23,1284.46,1284.09,1284.44
22//2017:00:00,1284.42,1284.46,1283.76,1283.83
22//2017:00:00,1283.84,1284.25,1283.79,1284.24
22//2017:00:00,1284.22,1284.37,1283.68,1283.75
22//2017:00:00,1283.75,1284.41,1283.75,1284.25
22//2017:00:00,1284.25,1284.54,1284.13,1284.47
22//2017:00:00,1284.46,1284.88,1284.33,1284.85
22//2017:00:00,1284.86,1284.9,1284.45,1284.63
22//2017:00:00,1284.64,1284.96,1284.58,1284.64
22//2017:00:00,1284.63,1284.72,1284.44,1284.44
22//2017:00:00,1284.43,1284.64,1283.94,1283.96
22//2017:00:00,1283.96,1284.26,1283.52,1284.23
22//2017:00:00,1284.22,1284.36,1283.93,1284.02
22//2017:00:00,1284.04,1284.34,1283.77,1284.33
22//2017:00:00,1284.32,1284.54,1284.16,1284.35
22//2017:00:00,1284.35,1284.43,1283.44,1283.62
22//2017:00:00,1283.64,1283.83,1283.4,1283.83
22//2017:00:00,1283.83,1284.21,1283.75,1284.21
22//2017:00:00,1284.22,1284.34,1283.91,1284.03
22//2017:00:00,1284.03,1284.53,1284.02,1284.43
22//2017:00:00,1284.44,1284.44,1283.9,1283.94
22//2017:00:00,1283.93,1284.56,1283.9,1284.54
22//2017:00:00,1284.54,1285.12,1284.43,1284.81
22//2017:00:00,1284.82,1285.3,1284.5,1284.93
22//2017:00:00,1284.95,1285.04,1284.53,1284.9
22//2017:00:00,1284.91,1285.39,1284.63,1285.15
22//2017:00:00,1285.13,1285.5,1285.1,1285.48
22//2017:00:00,1285.49,1286.02,1285.39,1285.8
22//2017:00:00,1285.79,1286.26,1285.77,1285.82
22//2017:00:00,1285.82,1287.15,1285.65,1286.39
22//2017:00:00,1286.39,1286.56,1284.37,1285.05
22//2017:00:00,1285.06,1286.06,1284.84,1286.04
22//2017:00:00,1286.02,1286.26,1285.53,1285.64
22//2017:00:00,1285.64,1285.83,1285.44,1285.6
22//2017:00:00,1285.61,1285.93,1285.37,1285.65
22//2017:00:00,1285.66,1287.82,1285.64,1287.27
22//2017:00:00,1287.26,1287.64,1287.03,1287.22
22//2017:00:00,1287.25,1288.29,1287.25,1287.57
22//2017:00:00,1287.58,1287.89,1287.16,1287.58
22//2017:00:00,1287.59,1287.77,1287.04,1287.27
22//2017:00:00,1287.27,1287.97,1287.04,1287.78
22//2017:00:00,1287.78,1287.87,1286.63,1286.66
22//2017:00:00,1286.66,1287.7,1286.66,1287.64
22//2017:00:00,1287.66,1287.71,1287.28,1287.6
22//2017:00:00,1287.48,1288.82,1287.48,1288.34
22//2017:00:00,1288.24,1288.74,1288.07,1288.21
22//2017:00:00,1288.19,1288.41,1287.91,1288.27
22//2017:00:00,1288.39,1288.49,1286.89,1287.29
22//2017:00:00,1287.28,1287.82,1286.96,1287.73
22//2017:00:00,1287.73,1289.37,1287.73,1288.48
22//2017:00:00,1288.48,1289.53,1288.46,1288.96
22//2017:00:00,1288.95,1289.78,1288.9,1289.51
22//2017:00:00,1289.51,1290.36,1289.47,1289.83
22//2017:00:00,1289.82,1290.35,1289.53,1290.1
22//2017:00:00,1290.1,1290.35,1289.41,1289.46
22//2017:00:00,1289.47,1289.67,1288.92,1289.05
22//2017:00:00,1289.06,1289.42,1288.71,1289.12
22//2017:00:00,1289.11,1289.37,1288.85,1289.14
22//2017:00:00,1289.14,1289.22,1288.74,1288.83
22//2017:00:00,1288.84,1289.62,1288.84,1289.48
22//2017:00:00,1289.47,1289.76,1289.24,1289.76
22//2017:00:00,1289.75,1289.98,1289.48,1289.6
22//2017:00:00,1289.59,1291.03,1289.59,1290.56
22//2017:00:00,1290.57,1291.28,1290.48,1291.13
22//2017:00:00,1291.13,1291.73,1291.03,1291.63
22//2017:00:00,1291.63,1292.11,1291.39,1291.68
22//2017:00:00,1291.69,1291.82,1290.89,1290.9
22//2017:00:00,1290.91,1291.02,1290.48,1291.02
22//2017:00:00,1291.02,1291.42,1290.87,1291.32
22//2017:00:00,1291.32,1291.5,1290.48,1290.72
22//2017:00:00,1290.72,1291.15,1290.47,1291.1
22//2017:00:00,1291.15,1291.28,1290.7,1291.27
22//2017:00:00,1291.26,1291.26,1290.49,1290.57
22//2017:00:00,1290.58,1290.9,1290.5,1290.6
22//2017:00:00,1290.59,1291.56,1290.56,1291.46
22//2017:00:00,1291.44,1291.89,1291.09,1291.22
22//2017:00:00,1291.23,1291.63,1290.95,1291.54
22//2017:00:00,1291.52,1291.78,1291.32,1291.72
22//2017:00:00,1291.71,1291.78,1291.16,1291.28
22//2017:00:00,1291.28,1291.58,1291.14,1291.51
22//2017:00:00,1291.5,1291.57,1291.26,1291.43
22//2017:00:00,1291.44,1291.57,1290.97,1291.07
22//2017:00:00,1291.07,1291.37,1291.05,1291.25
22//2017:00:00,1291.27,1291.53,1291.12,1291.36
22//2017:00:00,1291.36,1292.54,1291.34,1292.4
22//2017:00:00,1292.38,1292.38,1291.75,1292.17
22//2017:00:00,1292.17,1292.85,1292.17,1292.61
22//2017:00:00,1292.62,1292.84,1292.31,1292.58
22//2017:00:00,1292.59,1292.83,1292.19,1292.61
22//2017:00:00,1292.61,1292.69,1292.35,1292.68
22//2017:00:00,1292.68,1292.84,1292.4,1292.59
22//2017:00:00,1292.6,1292.62,1291.65,1292.14
22//2017:00:00,1292.15,1292.15,1291.71,1291.74
22//2017:00:00,1291.75,1291.85,1291.55,1291.65
22//2017:00:00,1291.64,1291.88,1290.95,1291.66
22//2017:00:00,1291.66,1293.05,1291.33,1291.81
22//2017:00:00,1291.8,1293.72,1291.75,1293.34
22//2017:00:00,1293.34,1293.54,1292.3,1292.42
22//2017:00:00,1292.43,1292.91,1292.24,1292.7
22//2017:00:00,1292.69,1293.68,1292.6,1293.45
22//2017:00:00,1293.45,1294.35,1293.33,1293.91
22//2017:00:00,1293.91,1294.49,1293.86,1294.16
22//2017:00:00,1294.16,1294.42,1293.79,1294.23
22//2017:00:00,1294.22,1294.94,1294.12,1294.33
22//2017:00:00,1294.33,1294.64,1294.23,1294.28
22//2017:00:00,1294.29,1294.4,1293.76,1294.11
22//2017:00:00,1294.09,1294.51,1293.54,1294.48
22//2017:00:00,1294.5,1294.6,1293.78,1293.98
22//2017:00:00,1293.99,1294.11,1293.78,1293.8
22//2017:00:00,1293.82,1293.83,1293.48,1293.59
22//2017:00:00,1293.58,1293.74,1292.61,1292.63
22//2017:00:00,1292.62,1292.65,1291.7,1292.4
22//2017:00:00,1292.41,1292.81,1292.4,1292.56
22//2017:00:00,1292.54,1292.86,1292.18,1292.22
22//2017:00:00,1292.22,1292.42,1291.88,1292.23
22//2017:00:00,1292.22,1292.46,1292.08,1292.12
22//2017:00:00,1292.12,1292.16,1291.61,1292.01
22//2017:00:00,1292.02,1292.05,1291.82,1291.94
22//2017:00:00,1291.94,1291.94,1291.58,1291.7
22//2017:00:00,1291.7,1291.9,1291.5,1291.78
22//2017:00:00,1291.78,1291.86,1291.72,1291.79
22//2017:00:00,1291.79,1291.99,1291.79,1291.96
22//2017:00:00,1291.96,1292.26,1291.96,1292.16
22//2017:00:00,1292.17,1292.29,1292.13,1292.21
22//2017:00:00,1292.19,1292.28,1292.03,1292.14
22//2017:00:00,1292.13,1292.26,1292.07,1292.2
22//2017:00:00,1292.18,1292.25,1292.04,1292.16
22//2017:00:00,1292.14,1292.34,1292.12,1292.19
22//2017:00:00,1292.2,1292.4,1292.19,1292.27
22//2017:00:00,1292.28,1292.72,1292.28,1292.32
22//2017:00:00,1292.31,1292.95,1292.3,1292.95
22//2017:00:00,1292.55,1292.55,1291.76,1292.03
22//2017:00:00,1292.05,1292.14,1291.32,1291.32
22//2017:00:00,1291.32,1291.34,1290.92,1290.93
22//2017:00:00,1290.93,1291.26,1290.76,1291.15
22//2017:00:00,1291.16,1291.42,1290.83,1290.83
22//2017:00:00,1290.83,1291.51,1290.74,1291.44
22//2017:00:00,1291.44,1291.46,1291.15,1291.16
22//2017:00:00,1291.16,1291.44,1290.98,1291.22
22//2017:00:00,1291.23,1291.23,1290.96,1291.04
22//2017:00:00,1291.04,1291.12,1290.93,1290.93
22//2017:00:00,1290.95,1291.08,1290.76,1291.06
22//2017:00:00,1291.06,1291.14,1290.87,1291.14
22//2017:00:00,1291.14,1291.45,1291.13,1291.45
22//2017:00:00,1291.45,1291.56,1291.33,1291.53
22//2017:00:00,1291.54,1291.64,1291.13,1291.13
22//2017:00:00,1291.14,1291.37,1291.06,1291.07
22//2017:00:00,1291.06,1291.29,1291.0,1291.15
22//2017:00:00,1291.15,1291.53,1290.86,1291.1
22//2017:00:00,1291.1,1291.31,1290.99,1291.13
22//2017:00:00,1291.13,1291.21,1291.04,1291.12
22//2017:00:00,1291.13,1291.42,1291.08,1291.41
22//2017:00:00,1291.4,1291.82,1291.33,1291.72
22//2017:00:00,1291.71,1291.73,1291.4,1291.51
22//2017:00:00,1291.51,1291.6,1291.37,1291.51
22//2017:00:00,1291.51,1291.69,1291.17,1291.2
22//2017:00:00,1291.2,1291.31,1290.91,1290.92
22//2017:00:00,1290.92,1291.12,1290.81,1290.91
22//2017:00:00,1290.91,1291.04,1290.9,1291.02
22//2017:00:00,1291.02,1291.03,1290.21,1290.41
22//2017:00:00,1290.42,1290.44,1290.02,1290.14
22//2017:00:00,1290.15,1290.36,1289.99,1290.25
22//2017:00:00,1290.24,1290.59,1290.22,1290.44
22//2017:00:00,1290.45,1290.66,1290.12,1290.35
22//2017:00:00,1290.34,1290.48,1290.24,1290.45
22//2017:00:00,1290.44,1290.58,1290.13,1290.17
22//2017:00:00,1290.18,1290.39,1290.0,1290.07
22//2017:00:00,1290.08,1290.23,1289.86,1290.12
22//2017:00:00,1290.12,1290.4,1290.07,1290.2
22//2017:00:00,1290.2,1290.71,1290.18,1290.29
22//2017:00:00,1290.29,1290.44,1290.26,1290.39
22//2017:00:00,1290.38,1290.49,1289.9,1289.91
22//2017:00:00,1289.91,1290.2,1289.89,1290.08
22//2017:00:00,1290.08,1290.26,1289.89,1289.91
22//2017:00:00,1289.91,1290.21,1289.9,1289.99
22//2017:00:00,1289.98,1290.4,1289.87,1290.23
22//2017:00:00,1290.23,1290.38,1290.13,1290.28
22//2017:00:00,1290.26,1290.32,1289.99,1290.03
22//2017:00:00,1290.04,1290.37,1289.9,1290.21
22//2017:00:00,1290.21,1290.42,1290.02,1290.3
22//2017:00:00,1290.31,1290.45,1290.23,1290.27
22//2017:00:00,1290.27,1290.36,1290.07,1290.1
22//2017:00:00,1290.07,1290.12,1289.79,1290.02
22//2017:00:00,1290.01,1290.19,1290.0,1290.12
22//2017:00:00,1290.11,1290.18,1290.0,1290.18
22//2017:00:00,1290.18,1290.61,1290.14,1290.52
22//2017:00:00,1290.52,1290.67,1290.41,1290.61
22//2017:00:00,1290.61,1290.72,1290.46,1290.49
22//2017:00:00,1290.49,1290.5,1290.19,1290.21
22//2017:00:00,1290.21,1290.32,1290.06,1290.21
22//2017:00:00,1290.2,1290.25,1289.97,1290.0
22//2017:00:00,1290.01,1290.33,1289.77,1290.33
22//2017:00:00,1290.33,1290.36,1290.07,1290.13
22//2017:00:00,1290.12,1290.28,1290.05,1290.23
22//2017:00:00,1290.22,1290.23,1290.11,1290.13
22//2017:00:00,1290.12,1290.42,1290.06,1290.23
22//2017:00:00,1290.24,1290.33,1290.09,1290.32
22//2017:00:00,1290.31,1290.34,1290.1,1290.1
22//2017:00:00,1290.09,1290.12,1290.02,1290.04
22//2017:00:00,1290.04,1290.15,1289.91,1289.92
22//2017:00:00,1289.92,1290.14,1289.9,1290.03
22//2017:00:00,1290.02,1290.36,1289.88,1290.19
22//2017:00:00,1290.19,1290.19,1289.97,1290.14
23//2017:00:00,1290.13,1290.13,1289.92,1289.93
23//2017:00:00,1289.93,1290.17,1289.84,1290.12
23//2017:00:00,1290.12,1290.15,1290.05,1290.14
23//2017:00:00,1290.15,1290.16,1289.62,1289.65
23//2017:00:00,1289.66,1289.67,1289.22,1289.33
23//2017:00:00,1289.32,1289.53,1289.24,1289.4
23//2017:00:00,1289.41,1289.73,1289.29,1289.73
23//2017:00:00,1289.74,1289.96,1289.65,1289.8
23//2017:00:00,1289.81,1289.83,1289.42,1289.5
23//2017:00:00,1289.5,1289.54,1289.4,1289.41
23//2017:00:00,1289.41,1289.43,1289.22,1289.22
23//2017:00:00,1289.23,1289.54,1289.21,1289.54
23//2017:00:00,1289.53,1289.53,1289.29,1289.32
23//2017:00:00,1289.32,1289.32,1288.97,1289.11
23//2017:00:00,1289.11,1289.14,1289.01,1289.02
23//2017:00:00,1289.02,1289.65,1288.87,1289.53
23//2017:00:00,1289.52,1289.71,1289.52,1289.64
23//2017:00:00,1289.64,1290.22,1289.64,1290.14
23//2017:00:00,1290.13,1290.74,1290.11,1290.54
23//2017:00:00,1290.54,1290.66,1290.05,1290.12
23//2017:00:00,1290.12,1290.3,1289.84,1290.27
23//2017:00:00,1290.26,1290.43,1290.04,1290.07
23//2017:00:00,1290.05,1290.17,1289.83,1289.84
23//2017:00:00,1289.83,1289.96,1289.62,1289.94
23//2017:00:00,1289.97,1290.05,1289.43,1289.93
23//2017:00:00,1289.94,1290.74,1289.83,1290.64
23//2017:00:00,1290.64,1290.81,1290.21,1290.31
23//2017:00:00,1290.31,1290.35,1290.03,1290.35
23//2017:00:00,1290.35,1290.65,1290.31,1290.43
23//2017:00:00,1290.44,1290.73,1290.19,1290.26
23//2017:00:00,1290.25,1290.73,1289.89,1290.46
23//2017:00:00,1290.46,1291.0,1290.09,1290.09
23//2017:00:00,1290.09,1290.28,1289.89,1290.15
23//2017:00:00,1290.16,1290.65,1289.95,1290.06
23//2017:00:00,1290.06,1290.18,1289.92,1290.06
23//2017:00:00,1290.07,1290.29,1289.55,1289.58
23//2017:00:00,1289.6,1290.39,1289.46,1290.16
23//2017:00:00,1290.15,1290.31,1289.87,1290.0
23//2017:00:00,1290.0,1290.32,1289.45,1289.49
23//2017:00:00,1289.48,1289.81,1289.38,1289.72
23//2017:00:00,1289.71,1290.01,1289.57,1289.81
23//2017:00:00,1289.82,1290.04,1289.8,1289.86
23//2017:00:00,1289.87,1289.91,1289.64,1289.79
23//2017:00:00,1289.75,1290.29,1289.7,1290.14
23//2017:00:00,1290.15,1290.15,1289.6,1289.81
23//2017:00:00,1289.82,1290.1,1289.74,1289.81
23//2017:00:00,1289.81,1290.17,1289.78,1290.01
23//2017:00:00,1290.0,1290.12,1289.78,1290.09
23//2017:00:00,1290.11,1290.36,1289.93,1290.01
23//2017:00:00,1290.0,1290.09,1289.68,1289.7
23//2017:00:00,1289.71,1289.96,1289.43,1289.53
23//2017:00:00,1289.54,1290.04,1289.4,1289.95
23//2017:00:00,1289.94,1289.95,1289.61,1289.65
23//2017:00:00,1289.66,1289.81,1289.63,1289.67
23//2017:00:00,1289.67,1290.28,1289.49,1289.49
23//2017:00:00,1289.5,1289.89,1287.18,1288.47
23//2017:00:00,1288.47,1288.59,1287.93,1288.48
23//2017:00:00,1288.48,1288.61,1288.09,1288.19
23//2017:00:00,1288.19,1288.56,1287.88,1288.52
23//2017:00:00,1288.5,1288.98,1288.47,1288.74
23//2017:00:00,1288.74,1289.11,1288.59,1289.02
23//2017:00:00,1289.02,1289.42,1288.9,1289.18
23//2017:00:00,1289.18,1289.56,1289.14,1289.19
23//2017:00:00,1289.18,1289.4,1288.75,1289.32
23//2017:00:00,1289.35,1289.68,1289.27,1289.6
23//2017:00:00,1289.61,1289.95,1289.17,1289.77
23//2017:00:00,1289.79,1291.93,1289.66,1291.21
23//2017:00:00,1291.21,1293.84,1291.0,1292.39
23//2017:00:00,1292.38,1292.39,1291.75,1291.89
23//2017:00:00,1291.88,1292.4,1291.69,1292.1
23//2017:00:00,1292.1,1292.39,1291.97,1292.16
23//2017:00:00,1292.15,1292.29,1291.84,1292.16
23//2017:00:00,1292.15,1292.91,1292.11,1292.69
23//2017:00:00,1292.69,1293.44,1292.45,1292.49
23//2017:00:00,1292.49,1292.56,1292.17,1292.44
23//2017:00:00,1292.43,1292.79,1292.36,1292.38
23//2017:00:00,1292.38,1292.52,1292.27,1292.27
23//2017:00:00,1292.27,1292.27,1291.38,1291.98
23//2017:00:00,1291.99,1292.14,1291.77,1291.83
23//2017:00:00,1291.83,1291.96,1291.58,1291.92
23//2017:00:00,1291.92,1292.31,1291.87,1292.3
23//2017:00:00,1292.29,1292.61,1291.99,1292.08
23//2017:00:00,1292.09,1292.2,1291.97,1291.99
23//2017:00:00,1291.98,1292.05,1291.8,1291.99
23//2017:00:00,1291.99,1292.09,1291.67,1291.79
23//2017:00:00,1291.8,1291.81,1291.4,1291.46
23//2017:00:00,1291.47,1291.98,1291.02,1291.91
23//2017:00:00,1291.91,1291.98,1291.54,1291.54
23//2017:00:00,1291.54,1292.32,1291.52,1292.32
23//2017:00:00,1292.32,1292.47,1292.17,1292.2
23//2017:00:00,1292.2,1292.38,1291.39,1291.5
23//2017:00:00,1291.49,1292.27,1291.4,1291.81
23//2017:00:00,1291.81,1292.1,1291.76,1291.79
23//2017:00:00,1291.79,1291.9,1291.47,1291.8
23//2017:00:00,1291.8,1291.8,1291.35,1291.4
23//2017:00:00,1291.4,1291.79,1291.2,1291.79
23//2017:00:00,1291.78,1292.32,1291.78,1292.07
23//2017:00:00,1292.07,1292.3,1291.74,1292.17
23//2017:00:00,1292.17,1292.5,1292.16,1292.47
23//2017:00:00,1292.48,1292.99,1292.48,1292.66
23//2017:00:00,1292.68,1292.69,1292.08,1292.46
23//2017:00:00,1292.46,1292.47,1292.09,1292.1
23//2017:00:00,1292.1,1293.06,1291.86,1292.78
23//2017:00:00,1292.77,1293.0,1292.47,1292.58
23//2017:00:00,1292.58,1292.68,1291.82,1291.87
23//2017:00:00,1291.87,1292.26,1291.86,1292.24
23//2017:00:00,1292.24,1292.36,1292.2,1292.36
23//2017:00:00,1292.37,1292.39,1291.7,1292.19
23//2017:00:00,1292.2,1292.32,1291.75,1291.75
23//2017:00:00,1291.75,1292.08,1291.73,1291.95
23//2017:00:00,1291.95,1292.07,1291.66,1291.76
23//2017:00:00,1291.76,1292.28,1291.64,1292.17
23//2017:00:00,1292.17,1292.18,1291.76,1291.87
23//2017:00:00,1291.87,1292.12,1291.87,1291.97
23//2017:00:00,1291.97,1291.98,1291.59,1291.98
23//2017:00:00,1291.98,1292.21,1291.87,1292.08
23//2017:00:00,1292.07,1292.09,1291.76,1291.76
23//2017:00:00,1291.77,1291.82,1291.64,1291.77
23//2017:00:00,1291.77,1291.79,1291.3,1291.35
23//2017:00:00,1291.36,1291.47,1291.1,1291.44
23//2017:00:00,1291.45,1291.67,1289.23,1291.02
23//2017:00:00,1291.01,1291.74,1290.69,1291.62
23//2017:00:00,1291.61,1292.2,1291.55,1292.04
23//2017:00:00,1292.06,1292.2,1291.59,1291.87
23//2017:00:00,1291.86,1292.02,1291.73,1291.98
23//2017:00:00,1291.99,1292.0,1291.82,1291.99
23//2017:00:00,1292.0,1292.04,1291.9,1291.98
23//2017:00:00,1291.98,1292.24,1291.8,1292.11
23//2017:00:00,1292.1,1292.17,1291.69,1291.76
23//2017:00:00,1291.75,1291.97,1291.74,1291.9
23//2017:00:00,1291.91,1292.13,1290.76,1291.56
23//2017:00:00,1291.57,1291.8,1291.32,1291.56
23//2017:00:00,1291.56,1291.67,1291.27,1291.27
23//2017:00:00,1291.27,1291.56,1291.16,1291.22
23//2017:00:00,1291.23,1291.36,1290.94,1291.27
23//2017:00:00,1291.25,1291.68,1291.24,1291.61
23//2017:00:00,1291.62,1291.66,1291.43,1291.54
23//2017:00:00,1291.56,1291.67,1291.46,1291.51
23//2017:00:00,1291.52,1291.76,1291.47,1291.63
23//2017:00:00,1291.62,1291.72,1291.45,1291.69
23//2017:00:00,1291.68,1291.77,1291.62,1291.71
23//2017:00:00,1291.7,1291.79,1291.51,1291.52
23//2017:00:00,1291.51,1291.6,1291.44,1291.6
23//2017:00:00,1291.59,1291.6,1291.42,1291.43
23//2017:00:00,1291.42,1291.56,1291.42,1291.52
23//2017:00:00,1291.51,1291.56,1291.42,1291.56
23//2017:00:00,1291.55,1291.57,1291.42,1291.55
23//2017:00:00,1291.54,1291.54,1291.34,1291.34
23//2017:00:00,1291.35,1291.38,1291.25,1291.31
23//2017:00:00,1291.3,1291.35,1291.1,1291.15
23//2017:00:00,1291.14,1291.48,1291.07,1291.42
23//2017:00:00,1291.43,1291.59,1291.39,1291.51
23//2017:00:00,1291.52,1291.6,1291.15,1291.15
23//2017:00:00,1291.17,1291.54,1291.17,1291.46
23//2017:00:00,1291.45,1291.79,1291.12,1291.53
23//2017:00:00,1291.54,1291.77,1291.39,1291.47
23//2017:00:00,1291.47,1291.65,1291.47,1291.56
23//2017:00:00,1291.6,1291.6,1291.57,1291.58
23//2017:00:00,1291.69,1292.05,1291.6,1291.6
23//2017:00:00,1291.69,1291.69,1291.6,1291.6
